19,380,3.0
223,4226,4.0
288,153,2.0
111,356,5.0
62,260,4.5
480,380,2.5
339,2959,4.0
39,858,4.0
95,1198,5.0
380,1193,4.0
141,4993,4.0
590,231,2.0
19,541,4.0
608,34,3.5
19,1197,5.0
527,1196,5.0
10,356,3.5
434,1210,4.5
10,588,4.0
480,595,3.0
608,4226,4.5
356,1198,4.0
541,50,5.0
6,344,3.0
316,344,4.5
32,593,5.0
367,1,5.0
586,3793,5.0
500,480,4.0
111,79132,4.5
590,356,5.0
608,590,3.0
541,590,5.0
19,165,3.0
357,50,5.0
597,1193,5.0
380,1089,4.0
111,1721,4.0
231,593,4.0
6,110,5.0
480,367,4.0
288,648,1.0
16,2762,3.5
589,527,5.0
480,1580,3.5
62,593,5.0
165,2028,3.0
16,4993,3.5
62,858,5.0
480,4226,4.0
349,364,4.0
19,1089,3.0
587,50,5.0
317,2858,5.0
380,6539,5.0
367,1198,5.0
39,593,5.0
356,2028,4.0
586,1196,4.5
593,1197,1.5
480,2571,5.0
593,6377,3.0
2,1704,4.5
608,1136,3.0
21,367,3.0
434,1270,3.5
357,500,3.5
288,367,2.0
500,4306,5.0
110,2571,4.0
339,3578,5.0
318,79132,4.0
223,1136,3.5
339,318,4.0
288,1193,5.0
586,4993,5.0
608,231,3.0
434,2571,5.0
480,3793,4.0
368,2028,5.0
597,1200,5.0
32,608,5.0
21,7153,1.5
608,364,3.5
1,47,5.0
104,6539,3.0
380,1196,5.0
357,8961,4.0
318,356,4.5
357,527,5.0
586,380,4.5
165,1210,3.0
434,316,3.5
588,590,3.0
153,2959,0.5
6,34,4.0
608,380,3.0
593,1221,4.0
608,2571,5.0
357,480,4.0
592,316,4.0
223,593,2.5
260,50,5.0
32,1036,5.0
288,780,1.0
19,1214,4.0
541,648,5.0
586,1210,4.5
380,1197,3.5
6,780,5.0
231,527,2.0
110,2028,3.5
592,589,5.0
480,2762,4.0
153,1704,4.0
165,480,4.0
16,1136,4.0
141,780,3.0
153,1,2.0
380,79132,5.0
25,2028,5.0
223,47,3.0
223,1265,3.5
288,595,4.0
339,4226,4.5
551,5952,2.0
317,293,5.0
586,858,3.0
339,1721,4.0
292,1210,4.0
2,318,3.0
344,2858,5.0
367,858,5.0
539,318,4.0
104,367,3.0
380,380,5.0
368,648,3.0
608,1580,3.5
292,6377,3.5
368,1200,5.0
223,34,1.0
434,2028,5.0
317,32,4.0
296,527,4.5
590,597,3.0
223,1704,3.5
541,316,5.0
337,1,4.0
357,356,3.5
357,58559,4.5
1,2571,5.0
318,1270,2.5
594,1036,5.0
440,1214,4.5
551,47,4.5
597,1197,5.0
317,2762,2.0
292,1136,4.0
587,2858,5.0
300,2858,5.0
589,318,5.0
153,364,3.0
357,597,4.0
21,6539,4.0
